"Name","Company","State","City","Salary","Location","Url","Posted Date"
"System Test Lead Engineer"," Continental  ","IL","Deer Park","$89k-$106k","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=107&ao=177462&s=58&guid=000001672e487359acf34b529d8c1570&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_753af036&cb=1542669759814&jobListingId=3025883898"," 4 days ago"
"Senior Staff Materials Engineer"," Continental  ","IL","Deer Park","$70k-$104k","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=108&ao=177462&s=58&guid=000001672e487359acf34b529d8c1570&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_b65e979f&cb=1542669759815&jobListingId=3027308530"," 4 days ago"
"Conveyor Belt Technician"," Continental  ","IL","Mount Vernon","","Mount Vernon, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=109&ao=177462&s=58&guid=000001672e487359acf34b529d8c1570&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_6966069d&cb=1542669759817&jobListingId=3027307609"," 4 days ago"
"Customer Care Specialist"," Continental Nissan  ","IL","Countryside","","Countryside, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=110&ao=8118&s=58&guid=000001672e487359acf34b529d8c1570&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_1c9e8f56&cb=1542669759818&jobListingId=3021381738"," 9 days ago"
"Intern -Advanced Purchasing Infotainment and Connectivity, Summer"," Continental  ","IL","Deer Park","","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=111&ao=177462&s=58&guid=000001672e487359acf34b529d8c1570&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_03f57758&cb=1542669759819&jobListingId=3030040751"," Today"
"Intern - Web Page and Software Tool Developer, Summer"," Continental  ","IL","Deer Park","$43k-$59k","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=112&ao=177462&s=58&guid=000001672e487359acf34b529d8c1570&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ba32e493&cb=1542669759820&jobListingId=3029374967"," 1 day ago"
"Intern - Software Engineering, Summer"," Continental  ","IL","Deer Park","$42k-$71k","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=177462&s=58&guid=000001672e487359acf34b529d8c1570&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_677adab5&cb=1542669759822&jobListingId=3030315514","7 days ago"
"Intern - Embedded Software Engineering, Summer"," Continental  ","IL","Deer Park","$44k-$74k","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=114&ao=177462&s=58&guid=000001672e487359acf34b529d8c1570&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_a835cbec&cb=1542669759823&jobListingId=3029374950"," 1 day ago"
"Intern - Mass Air Flow Engineering Assistant"," Continental  ","IL","Deer Park","$33k-$48k","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=115&ao=177462&s=58&guid=000001672e487359acf34b529d8c1570&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_647f90a1&cb=1542669759824&jobListingId=3030040758"," Today"
"Intern - Engineering Technician"," Continental  ","IL","Deer Park","$40k-$61k","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=116&ao=177462&s=58&guid=000001672e487359acf34b529d8c1570&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_d98967fd&cb=1542669759825&jobListingId=3029374946"," 1 day ago"
"Intern - Mechanical Engineering, Summer"," Continental  ","IL","Deer Park","$35k-$88k","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=117&ao=177462&s=58&guid=000001672e487359acf34b529d8c1570&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_9c9cb0ed&cb=1542669759827&jobListingId=3029374991"," 1 day ago"
"Intern - Materials Technology"," Continental  ","IL","Deer Park","","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=118&ao=177462&s=58&guid=000001672e487359acf34b529d8c1570&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_e271c24f&cb=1542669759828&jobListingId=3030040683"," Today"
"Technical Project Leader"," Continental  ","IL","Deer Park","$68k-$103k","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=119&ao=182759&s=58&guid=000001672e487359acf34b529d8c1570&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_97990246&cb=1542669759829&jobListingId=3017327364"," 12 days ago"
"Conveyor Belt Technician"," Continental Corporation  ","IL","Wheeling","","Wheeling, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=120&ao=173064&s=58&guid=000001672e487359acf34b529d8c1570&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_a7249b65&cb=1542669759831&jobListingId=3030029781"," Today"
"Sales Consultant"," Continental Nissan  ","IL","Countryside","","Countryside, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=121&ao=8118&s=58&guid=000001672e487359acf34b529d8c1570&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_d6b1107c&cb=1542669759832&jobListingId=3026457182"," 4 days ago"
"Intern - Systems Test"," Continental  ","IL","Deer Park","","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=122&ao=177462&s=58&guid=000001672e487359acf34b529d8c1570&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_8edc1d5e&cb=1542669759833&jobListingId=3018951285"," 11 days ago"
"Intern - Quality Engineering"," Continental  ","IL","Deer Park","$36k-$75k","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=123&ao=177462&s=58&guid=000001672e487359acf34b529d8c1570&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_fe803a57&cb=1542669759834&jobListingId=2996771422"," 4 days ago"
"Intern - Electrical Engineering, Summer"," Continental  ","IL","Deer Park","$42k-$68k","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=124&ao=177462&s=58&guid=000001672e487359acf34b529d8c1570&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_45f950e7&cb=1542669759835&jobListingId=3029374952"," 1 day ago"
"Intern - Electrical Engineering (HW), Summer"," Continental  ","IL","Deer Park","$42k-$68k","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=125&ao=177462&s=58&guid=000001672e487359acf34b529d8c1570&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_6b1dc8ad&cb=1542669759837&jobListingId=3029374982"," 1 day ago"
"Sales Consultant - Bilingual"," Continental Nissan  ","IL","Countryside","","Countryside, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=126&ao=8118&s=58&guid=000001672e487359acf34b529d8c1570&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_84dfdcdb&cb=1542669759838&jobListingId=3021381740"," 9 days ago"
"Used Car Sales Manager"," Continental Nissan  ","IL","Countryside","","Countryside, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=127&ao=8118&s=58&guid=000001672e487359acf34b529d8c1570&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_9dcde0f2&cb=1542669759839&jobListingId=2997638792"," 3 days ago"
"Intern - Systems Engineering, Summer"," Continental  ","IL","Deer Park","$40k-$81k","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=128&ao=177462&s=58&guid=000001672e487359acf34b529d8c1570&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_44fd4344&cb=1542669759840&jobListingId=3016296832"," 13 days ago"
"Intern - Software Tool Development and Support Engineer, Summer"," Continental  ","IL","Deer Park","$39k-$61k","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=129&ao=177462&s=58&guid=000001672e487359acf34b529d8c1570&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_c0ad4f3a&cb=1542669759842&jobListingId=3029374971"," 1 day ago"
"Intern - C.N.C Machining Level 1"," Continental  ","IL","Deer Park","","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=130&ao=177462&s=58&guid=000001672e487359acf34b529d8c1570&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_83311bb1&cb=1542669759843&jobListingId=3029374973"," 1 day ago"
"Watson Health - Business Analyst Lead"," IBM  ","IL","Chicago","$68k-$108k","Chicago, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=201&ao=182837&s=149&guid=000001672e4876f5bd46a68e2fc1d46a&src=GD_JOB_AD&t=SRFJ&extid=4&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_fb0fcd19&cb=1542669760369&jobListingId=2887956835"," 17 days ago"
"Watson Health - Practice Lead, NM"," IBM  ","IL","Chicago","","Chicago, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=202&ao=182837&s=149&guid=000001672e4876f5bd46a68e2fc1d46a&src=GD_JOB_AD&t=SRFJ&extid=4&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_3ae87b3d&cb=1542669760371&jobListingId=3007882175"," 20 days ago"
"Industrial Engineering Summer Interns"," Continental  ","IL","Mount Vernon","","Mount Vernon, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=201&ao=177462&s=58&guid=000001672e4876f592405cd7a9bf1a0d&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_cf94393d&cb=1542669760372&jobListingId=3014761553"," 14 days ago"
"Hourly Production"," Continental  ","IL","Mount Vernon","","Mount Vernon, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=202&ao=177462&s=58&guid=000001672e4876f592405cd7a9bf1a0d&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_b5856218&cb=1542669760373&jobListingId=3014761610"," 14 days ago"
"Intern - Controlling, year round"," Continental  ","IL","Deer Park","","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=203&ao=177462&s=58&guid=000001672e4876f592405cd7a9bf1a0d&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_0a2a0f78&cb=1542669760375&jobListingId=3012267700"," 17 days ago"
"Plant Engineering Summer Interns"," Continental  ","IL","Mount Vernon","","Mount Vernon, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=204&ao=177462&s=58&guid=000001672e4876f592405cd7a9bf1a0d&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_fdb4c1a7&cb=1542669760376&jobListingId=3014761555"," 14 days ago"
"Safety \/ Security Summer Intern"," Continental  ","IL","Mount Vernon","","Mount Vernon, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=205&ao=177462&s=58&guid=000001672e4876f592405cd7a9bf1a0d&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_fcff240f&cb=1542669760377&jobListingId=3014761549"," 14 days ago"
"Community Manager"," Continental Properties Company, Inc.  ","IL","South Elgin","$46k-$67k","South Elgin, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=206&ao=4121&s=58&guid=000001672e4876f592405cd7a9bf1a0d&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_95b24413&cb=1542669760378&jobListingId=3025090702"," 5 days ago"
"Maintenance Supervisor"," Continental  ","IL","Mount Vernon","","Mount Vernon, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=207&ao=177462&s=58&guid=000001672e4876f592405cd7a9bf1a0d&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_3ea79079&cb=1542669760380&jobListingId=3007259693"," 20 days ago"
"Outside Sales Rep - Base+Commission $48-58K in year 1"," Continental Research Corporation  ","IL","Champaign","","Champaign, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=208&ao=85058&s=58&guid=000001672e4876f592405cd7a9bf1a0d&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_4bc891e5&cb=1542669760381&jobListingId=3023195375"," 6 days ago"
"Hourly Maintenance Technician"," Continental  ","IL","Mount Vernon","","Mount Vernon, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=209&ao=177462&s=58&guid=000001672e4876f592405cd7a9bf1a0d&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_f37b4070&cb=1542669760382&jobListingId=3005779938"," 23 days ago"
"Intern - Purchasing, Summer"," Continental  ","IL","Deer Park","","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=210&ao=177462&s=58&guid=000001672e4876f592405cd7a9bf1a0d&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_d95e58a6&cb=1542669760384&jobListingId=3003881133"," 25 days ago"
"Audi Porter (Naperville) - Part Time"," Continental Motors Group  New","IL","Naperville","","Naperville, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=211&ao=8118&s=58&guid=000001672e4876f592405cd7a9bf1a0d&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_502e27c1&cb=1542669760385&jobListingId=3027950759","7 days ago"
"Technical Project Lead"," Continental  ","IL","Deer Park","$78k-$114k","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=212&ao=177462&s=58&guid=000001672e4876f592405cd7a9bf1a0d&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_da6c77cb&cb=1542669760386&jobListingId=3017489549"," 12 days ago"
"Intern - Software Engineering"," Continental  ","IL","Deer Park","$42k-$71k","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=213&ao=177462&s=58&guid=000001672e4876f592405cd7a9bf1a0d&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_070f50c1&cb=1542669760387&jobListingId=3015735804"," 13 days ago"
"Intern - Mechanical Engineer, Summer"," Continental  ","IL","Deer Park","$35k-$88k","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=214&ao=177462&s=58&guid=000001672e4876f592405cd7a9bf1a0d&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_663da3b2&cb=1542669760389&jobListingId=3012267674"," 17 days ago"
"System Architect"," Continental  ","IL","Deer Park","$87k-$158k","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=215&ao=177462&s=58&guid=000001672e4876f592405cd7a9bf1a0d&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_68bed9ea&cb=1542669760390&jobListingId=3005990872"," 23 days ago"
"Systems Architect"," Continental  ","IL","Deer Park","$87k-$158k","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=216&ao=177462&s=58&guid=000001672e4876f592405cd7a9bf1a0d&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_160f7b7e&cb=1542669760391&jobListingId=3012687252"," 16 days ago"
"Software Architect Engineer"," Continental  ","IL","Deer Park","$84k-$112k","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=217&ao=182759&s=58&guid=000001672e4876f592405cd7a9bf1a0d&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_c8d9595d&cb=1542669760393&jobListingId=3010010243"," 18 days ago"
"Principal Staff RF Engineer"," Continental  ","IL","Deer Park","$98k-$138k","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=218&ao=182759&s=58&guid=000001672e4876f592405cd7a9bf1a0d&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_5b713b61&cb=1542669760394&jobListingId=3010010469"," 18 days ago"
"System Test Program Lead - Infotainment"," Continental  ","IL","Deer Park","","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=219&ao=177462&s=58&guid=000001672e4876f592405cd7a9bf1a0d&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_27c65575&cb=1542669760396&jobListingId=3009205704"," 18 days ago"
"Cashier/Receptionist"," Continental Nissan  ","IL","Countryside","","Countryside, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=220&ao=8118&s=58&guid=000001672e4876f592405cd7a9bf1a0d&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_8e2eef0a&cb=1542669760397&jobListingId=2894862526"," 13 days ago"
"Machine - Press Operator - 2nd or 3rd Shift"," Continental Datalabel Inc  ","IL","Elgin","","Elgin, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=221&ao=119796&s=58&guid=000001672e4876f592405cd7a9bf1a0d&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_df79345a&cb=1542669760398&jobListingId=3021601118"," 14 days ago"
"Slitter Re-Winder Operator 1st or 2nd Shift"," Continental Datalabel Inc  ","IL","Elgin","","Elgin, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=222&ao=119796&s=58&guid=000001672e4876f592405cd7a9bf1a0d&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_aa83bce6&cb=1542669760400&jobListingId=3021600953"," 9 days ago"
"PM Porter"," Continental Nissan  ","IL","Countryside","","Countryside, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=223&ao=8118&s=58&guid=000001672e4876f592405cd7a9bf1a0d&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_94f8f0bd&cb=1542669760401&jobListingId=2871368335"," 25 days ago"
"Express Service Advisor"," Continental Nissan  ","IL","Countryside","","Countryside, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=224&ao=8118&s=58&guid=000001672e4876f592405cd7a9bf1a0d&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_552b77bc&cb=1542669760402&jobListingId=3005680624"," 23 days ago"
"System Requirements Engineer"," Continental  ","IL","Deer Park","","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=225&ao=177462&s=58&guid=000001672e4876f592405cd7a9bf1a0d&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_b271916b&cb=1542669760403&jobListingId=3014761538"," 14 days ago"
"Don't see the position that you were looking for? Apply Here!"," Continental Nissan  ","IL","Countryside","","Countryside, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=226&ao=8118&s=58&guid=000001672e4876f592405cd7a9bf1a0d&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_b58945b2&cb=1542669760404&jobListingId=2709000489"," 11 days ago"
"Intern - Embedded Software, Summer"," Continental  ","IL","Deer Park","$44k-$74k","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=227&ao=177462&s=58&guid=000001672e4876f592405cd7a9bf1a0d&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_44a4e830&cb=1542669760405&jobListingId=3007259738"," 20 days ago"
"Maintenance Technician"," Continental Properties Company, Inc.  ","IL","West Dundee","$12-$27 per hour","West Dundee, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=228&ao=4121&s=58&guid=000001672e4876f592405cd7a9bf1a0d&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_49e672ac&cb=1542669760407&jobListingId=2720589856"," 6 days ago"
"Full-Time AM Porter"," Continental Nissan  ","IL","Countryside","","Countryside, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=229&ao=8118&s=58&guid=000001672e4876f592405cd7a9bf1a0d&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_40273ab0&cb=1542669760408&jobListingId=2977245614"," 17 days ago"
"Express Lube Technician"," Continental Nissan  ","IL","Countryside","","Countryside, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=230&ao=8118&s=58&guid=000001672e4876f592405cd7a9bf1a0d&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_6efd0b14&cb=1542669760409&jobListingId=3003481060"," 25 days ago"
"Identity and Access Management North American Brand Sales Specialist"," IBM  ","IL","Chicago","$36-$58 per hour","Chicago, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=301&ao=182837&s=149&guid=000001672e487929970e80fdeb6341a9&src=GD_JOB_AD&t=SRFJ&extid=4&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_b20fce48&cb=1542669760959&jobListingId=2927074218"," 18 days ago"
"Data Scientist - Predictive Analytics"," IBM  ","IL","Chicago","$108k-$152k","Chicago, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=302&ao=140152&s=149&guid=000001672e487929970e80fdeb6341a9&src=GD_JOB_AD&t=SRFJ&extid=4&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_0e83c1ff&cb=1542669760960&jobListingId=3005617612"," 23 days ago"
"Video Content Specialist"," Continental Motors Group  ","IL","Naperville","$36k-$53k","Naperville, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=301&ao=8118&s=58&guid=000001672e487929afc4f2221124c17b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_f3b284a0&cb=1542669760962&jobListingId=2984119049"," 12 days ago"
"Automotives Sales Professional"," Continental Toyota  ","IL","Hodgkins","","Hodgkins, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=302&ao=8118&s=58&guid=000001672e487929afc4f2221124c17b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_792c09e2&cb=1542669760963&jobListingId=2941587490"," 11 days ago"
"Service Administrator (Automotive)"," Continental Motors Group  ","IL","Naperville","","Naperville, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=303&ao=8118&s=58&guid=000001672e487929afc4f2221124c17b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ce0c514e&cb=1542669760964&jobListingId=3004630832"," 24 days ago"
"General Application"," Continental Toyota  ","IL","Hodgkins","","Hodgkins, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=304&ao=8118&s=58&guid=000001672e487929afc4f2221124c17b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_41c2b26f&cb=1542669760965&jobListingId=2941587508"," 11 days ago"
"Automotive Service Advisor - (Naperville)"," Continental Motors Group  ","IL","Aurora","","Aurora, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=305&ao=8118&s=58&guid=000001672e487929afc4f2221124c17b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_f480764d&cb=1542669760966&jobListingId=3023669700"," 6 days ago"
"Administrative Assistant"," Inter-Continental Trading USA Inc.  ","IL","Mount Prospect","","Mount Prospect, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=306&ao=85058&s=58&guid=000001672e487929afc4f2221124c17b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_23d75409&cb=1542669760967&jobListingId=2999482958"," 29 days ago"
"Business Development Representative"," Inter-Continental Trading USA Inc.  ","IL","Mount Prospect","","Mount Prospect, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=307&ao=85058&s=58&guid=000001672e487929afc4f2221124c17b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_3f2f5cf6&cb=1542669760968&jobListingId=2999482951"," 29 days ago"
"Cashier - Part Time"," Continental Motors Group  ","IL","Naperville","$9-$12 per hour","Naperville, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=308&ao=8118&s=58&guid=000001672e487929afc4f2221124c17b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_e6621718&cb=1542669760970&jobListingId=3020214389"," 10 days ago"
"Outside Sales Representative"," Continental Research  ","IL","Bloomington","","Bloomington, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=309&ao=209461&s=58&guid=000001672e487929afc4f2221124c17b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_f912569d&cb=1542669760971&jobListingId=1797021271"," 11 days ago"
"Customer Service Representative"," Inter-Continental Trading USA Inc.  ","IL","Mount Prospect","","Mount Prospect, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=310&ao=85058&s=58&guid=000001672e487929afc4f2221124c17b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_2674c530&cb=1542669760973&jobListingId=3005316448"," 23 days ago"
"Maintenance Technician"," Continental Mills, Inc.  ","IL","Effingham","$12-$29 per hour","Effingham, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=311&ao=389273&s=58&guid=000001672e487929afc4f2221124c17b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_6ec536f6&cb=1542669760974&jobListingId=2914223849"," 30+ days ago"
